address,chain,contract,tags_id,tags_label,tags_rank,tags_excludeEntities,tags_tagParams,arkhamLabel_name,arkhamLabel_chainType,name,note,id,type,service,addresses,website,twitter,crunchbase,linkedin
0xe93381fb4c4f14bda253907b18fad305d799241a,flare,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xe93381fb4c4f14bda253907b18fad305d799241a,linea,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xe93381fb4c4f14bda253907b18fad305d799241a,manta,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xe93381fb4c4f14bda253907b18fad305d799241a,mantle,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xe93381fb4c4f14bda253907b18fad305d799241a,optimism,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xe93381fb4c4f14bda253907b18fad305d799241a,polygon,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xe93381fb4c4f14bda253907b18fad305d799241a,sonic,False,,,,,,hot wallet,evm,HTX,,huobi,cex,,,https://huobi.com,https://twitter.com/HuobiGlobal,https://www.crunchbase.com/organization/huobi,https://www.linkedin.com/company/huobi/
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,arbitrum_one,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,avalanche,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,base,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,blast,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,bsc,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,ethereum,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,flare,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,linea,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,manta,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,mantle,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,optimism,True,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,polygon,False,,,,,,,,,,,,,,,,,
0xd15d1bb31c323eddd87823955b93757ae8c59ea6,sonic,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,arbitrum_one,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,avalanche,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,base,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,blast,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,bsc,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,ethereum,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,flare,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,linea,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,manta,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,mantle,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,optimism,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,polygon,False,,,,,,,,,,,,,,,,,
0x6371667b04e4a34c19d8186d8fbeaf3157db3ffe,sonic,False,,,,,,,,,,,,,,,,,
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,arbitrum_one,True,,,,,,uniswapv2router02,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,avalanche,True,,,,,,uniswapv2router02,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,base,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,blast,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,bsc,True,,,,,,uniswapv2router02,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ethereum,True,,,,,,router v2,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,flare,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,linea,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,manta,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,mantle,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,optimism,True,,,,,,uniswapv2router02,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,polygon,True,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,sonic,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,arbitrum_one,True,,,,,,v3 pool,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,avalanche,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,base,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,blast,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,bsc,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,ethereum,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,flare,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,linea,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,manta,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,mantle,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,optimism,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,polygon,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb791ad21ba45c76629003b4a2f04c0d544406e37,sonic,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,arbitrum_one,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,avalanche,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,base,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,blast,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,bsc,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,ethereum,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,flare,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,linea,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,manta,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,mantle,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,optimism,True,,,,,,fees,evm,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,polygon,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0xca1d97274f83d1e3defe54cd9bc24900994bbe28,sonic,False,,,,,,,,Velodrome Finance,,velodrome-finance,dex,,,https://velodrome.finance,https://twitter.com/VelodromeFi,,
0x4f6742badb049791cd9a37ea913f2bac38d01279,arbitrum_one,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,avalanche,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,base,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,blast,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,bsc,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,ethereum,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,flare,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,linea,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,manta,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,mantle,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,optimism,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,polygon,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x4f6742badb049791cd9a37ea913f2bac38d01279,sonic,False,,,,,,hot wallet,evm,Celsius Network,,celsius-network,lending-centralized,,,https://celsius.network,https://twitter.com/CelsiusNetwork,https://www.crunchbase.com/organization/celsius-network,https://www.linkedin.com/company/celsiusnetwork
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,arbitrum_one,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,avalanche,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,base,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,blast,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,bsc,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,ethereum,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,flare,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,linea,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,manta,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,mantle,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,optimism,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,polygon,False,,,,,,,,,,,,,,,,,
0x46b7cfd9ac2690eaed26c5b339fba6fa0642c211,sonic,False,,,,,,,,,,,,,,,,,
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,arbitrum_one,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,avalanche,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,base,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,blast,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,bsc,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,ethereum,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,flare,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,linea,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,manta,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,mantle,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,optimism,True,,,,,,op-usdc,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,polygon,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,sonic,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,arbitrum_one,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,avalanche,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,base,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,blast,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,bsc,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,ethereum,True,,,,,,dydx 2,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,flare,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,linea,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,manta,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,mantle,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,optimism,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,polygon,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,sonic,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,arbitrum_one,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,avalanche,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,base,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,blast,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,bsc,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,ethereum,True,,,,,,ens 8,evm,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,flare,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,linea,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,manta,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,mantle,False,,,,,,,,Uniswap,,uniswap,dex,,,https://uniswap.org,https://twitter.com/Uniswap,https://www.crunchbase.com/organization/uniswap-labs,https://www.linkedin.com/company/uniswaporg
